"","GO.ID","term","definition","condition.genes_frequency","condition.pvalue","condition.-log10_pvalue","condition.Significant_genes","condition.Significant_genes_symbol"
"14","GO:0003209","cardiac atrium morphogenesis","The process in which the cardiac atrium is generated and organized. A cardiac atrium receives blood from a vein and pumps it to a cardiac ventricle.","7.14% (2/28)",0.003697803,2.43,"ENSG00000124766;ENSG00000134250","SOX4;NOTCH2"
"15","GO:0003230","cardiac atrium development","The process whose specific outcome is the progression of a cardiac atrium over time, from its formation to the mature structure. A cardiac atrium receives blood from a vein and pumps it to a cardiac ventricle.","5.88% (2/34)",0.005420409,2.27,"ENSG00000124766;ENSG00000134250","SOX4;NOTCH2"
"16","GO:0003283","atrial septum development","The progression of the atrial septum over time, from its initial formation to the mature structure.","9.52% (2/21)",0.002084299,2.68,"ENSG00000124766;ENSG00000134250","SOX4;NOTCH2"
"17","GO:0006259","DNA metabolic process","Any cellular metabolic process involving deoxyribonucleic acid. This is one of the two main types of nucleic acid, consisting of a long, unbranched macromolecule formed from one, or more commonly, two, strands of linked deoxyribonucleotides.","1.01% (10/987)",0.00108138,2.97,"ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000118655;ENSG00000119335;ENSG00000122566;ENSG00000135486;ENSG00000152661;ENSG00000159335;ENSG00000187109","PSME4;FUS;HSP90AB1;DCLRE1B;SET;HNRNPA2B1;HNRNPA1;GJA1;PTMS;NAP1L1"
"18","GO:0006417","regulation of translation","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA.","1.32% (5/378)",0.00740968,2.13,"ENSG00000111640;ENSG00000124766;ENSG00000155506;ENSG00000167658;ENSG00000204628","GAPDH;SOX4;LARP1;EEF2;RACK1"
"19","GO:0006457","protein folding","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.","1.96% (4/204)",0.004268414,2.37,"ENSG00000044574;ENSG00000096384;ENSG00000166598;ENSG00000167004","HSPA5;HSP90AB1;HSP90B1;PDIA3"
"20","GO:0006862","nucleotide transport","The directed movement of a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate, into, out of or within a cell.","4.76% (2/42)",0.008182882,2.09,"ENSG00000152661;ENSG00000169100","GJA1;SLC25A6"
"21","GO:0006915","apoptotic process","A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died.","0.78% (14/1786)",0.001218383,2.91,"ENSG00000044574;ENSG00000096384;ENSG00000110492;ENSG00000111640;ENSG00000119335;ENSG00000124766;ENSG00000133318;ENSG00000134250;ENSG00000152661;ENSG00000166598;ENSG00000167004;ENSG00000169100;ENSG00000196924;ENSG00000204628","HSPA5;HSP90AB1;MDK;GAPDH;SET;SOX4;RTN3;NOTCH2;GJA1;HSP90B1;PDIA3;SLC25A6;FLNA;RACK1"
"22","GO:0006928","movement of cell or subcellular component","The directed, self-propelled movement of a cell or subcellular component without the involvement of an external agent such as a transporter or a pore.","0.65% (13/2004)",0.009797561,2.01,"ENSG00000034510;ENSG00000044574;ENSG00000092841;ENSG00000108518;ENSG00000110400;ENSG00000110492;ENSG00000134250;ENSG00000152661;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;MYL6;PFN1;NECTIN1;MDK;NOTCH2;GJA1;BSG;LAMP1;FLNA;RACK1;TMSB4X"
"23","GO:0006950","response to stress","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation).","0.58% (21/3618)",0.002727811,2.56,"ENSG00000044574;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000110492;ENSG00000111640;ENSG00000118655;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000149257;ENSG00000152661;ENSG00000155506;ENSG00000166598;ENSG00000167004;ENSG00000167658;ENSG00000178209;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","HSPA5;PSME4;FUS;HSP90AB1;MDK;GAPDH;DCLRE1B;SOX4;NOTCH2;HNRNPA1;SERPINH1;GJA1;LARP1;HSP90B1;PDIA3;EEF2;PLEC;LAMP1;FLNA;RACK1;TMSB4X"
"24","GO:0006986","response to unfolded protein","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an unfolded protein stimulus.","2.81% (5/178)",0.000270105,3.57,"ENSG00000044574;ENSG00000096384;ENSG00000149257;ENSG00000166598;ENSG00000204628","HSPA5;HSP90AB1;SERPINH1;HSP90B1;RACK1"
"25","GO:0006996","organelle organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane.","0.62% (24/3842)",0.0003260044,3.49,"ENSG00000004897;ENSG00000025293;ENSG00000034510;ENSG00000068878;ENSG00000096384;ENSG00000108518;ENSG00000110492;ENSG00000111640;ENSG00000118655;ENSG00000119335;ENSG00000122566;ENSG00000123416;ENSG00000133318;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000170004;ENSG00000178209;ENSG00000187109;ENSG00000196924;ENSG00000205542","CDC27;PHF20;TMSB10;PSME4;HSP90AB1;PFN1;MDK;GAPDH;DCLRE1B;SET;HNRNPA2B1;TUBA1B;RTN3;NOTCH2;HNRNPA1;NUMA1;GJA1;HSP90B1;SLC25A6;CHD3;PLEC;NAP1L1;FLNA;TMSB4X"
"26","GO:0007010","cytoskeleton organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures.","0.96% (13/1358)",0.0002881869,3.54,"ENSG00000034510;ENSG00000108518;ENSG00000110492;ENSG00000111640;ENSG00000123416;ENSG00000134250;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000170004;ENSG00000178209;ENSG00000196924;ENSG00000205542","TMSB10;PFN1;MDK;GAPDH;TUBA1B;NOTCH2;NUMA1;GJA1;HSP90B1;CHD3;PLEC;FLNA;TMSB4X"
"27","GO:0007049","cell cycle","The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division.","0.73% (13/1790)",0.003772662,2.42,"ENSG00000004897;ENSG00000068878;ENSG00000090565;ENSG00000096384;ENSG00000118655;ENSG00000123416;ENSG00000124766;ENSG00000134250;ENSG00000137497;ENSG00000152661;ENSG00000170004;ENSG00000196924;ENSG00000204628","CDC27;PSME4;RAB11FIP3;HSP90AB1;DCLRE1B;TUBA1B;SOX4;NOTCH2;NUMA1;GJA1;CHD3;FLNA;RACK1"
"28","GO:0007163","establishment or maintenance of cell polarity","Any cellular process that results in the specification, formation or maintenance of anisotropic intracellular organization or cell growth patterns.","1.8% (4/222)",0.005750918,2.24,"ENSG00000096384;ENSG00000137497;ENSG00000152661;ENSG00000204628","HSP90AB1;NUMA1;GJA1;RACK1"
"29","GO:0007166","cell surface receptor signaling pathway","A series of molecular signals initiated by activation of a receptor on the surface of a cell. The pathway begins with binding of an extracellular ligand to a cell surface receptor, or for receptors that signal in the absence of a ligand, by ligand-withdrawal or the activity of a constitutively active receptor. The pathway ends with regulation of a downstream cellular process, e.g. transcription.","0.62% (17/2740)",0.004268234,2.37,"ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000096384;ENSG00000108518;ENSG00000110492;ENSG00000122566;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000166598;ENSG00000167004;ENSG00000172270;ENSG00000196924;ENSG00000204628;ENSG00000205542","HSPA5;DKK3;PSME4;HSP90AB1;PFN1;MDK;HNRNPA2B1;SOX4;NOTCH2;HNRNPA1;NUMA1;HSP90B1;PDIA3;BSG;FLNA;RACK1;TMSB4X"
"30","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","A series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with regulation of a downstream cellular process, e.g. transcription.","1.46% (5/343)",0.004946752,2.31,"ENSG00000044574;ENSG00000050165;ENSG00000096384;ENSG00000134250;ENSG00000137497","HSPA5;DKK3;HSP90AB1;NOTCH2;NUMA1"
"31","GO:0008104","protein localization","Any process in which a protein is transported to, or maintained in, a specific location.","0.68% (18/2638)",0.001019116,2.99,"ENSG00000034510;ENSG00000044574;ENSG00000090565;ENSG00000096384;ENSG00000110400;ENSG00000111640;ENSG00000122218;ENSG00000122566;ENSG00000124766;ENSG00000137497;ENSG00000152661;ENSG00000166598;ENSG00000169100;ENSG00000172270;ENSG00000185896;ENSG00000196924;ENSG00000204628;ENSG00000205542","TMSB10;HSPA5;RAB11FIP3;HSP90AB1;NECTIN1;GAPDH;COPA;HNRNPA2B1;SOX4;NUMA1;GJA1;HSP90B1;SLC25A6;BSG;LAMP1;FLNA;RACK1;TMSB4X"
"32","GO:0008219","cell death","Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538).","0.79% (16/2038)",0.0004707561,3.33,"ENSG00000044574;ENSG00000096384;ENSG00000110492;ENSG00000111640;ENSG00000119335;ENSG00000124766;ENSG00000126247;ENSG00000133318;ENSG00000134250;ENSG00000152661;ENSG00000166598;ENSG00000167004;ENSG00000169100;ENSG00000185896;ENSG00000196924;ENSG00000204628","HSPA5;HSP90AB1;MDK;GAPDH;SET;SOX4;CAPNS1;RTN3;NOTCH2;GJA1;HSP90B1;PDIA3;SLC25A6;LAMP1;FLNA;RACK1"
"33","GO:0009057","macromolecule catabolic process","The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.8% (11/1372)",0.003857281,2.41,"ENSG00000004897;ENSG00000044574;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000119335;ENSG00000152661;ENSG00000155506;ENSG00000166598;ENSG00000196924;ENSG00000204628","CDC27;HSPA5;PSME4;FUS;HSP90AB1;SET;GJA1;LARP1;HSP90B1;FLNA;RACK1"
"34","GO:0009059","macromolecule biosynthetic process","The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.52% (24/4656)",0.005903361,2.23,"ENSG00000025293;ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000125970;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000137497;ENSG00000152661;ENSG00000155506;ENSG00000159335;ENSG00000167658;ENSG00000170004;ENSG00000187109;ENSG00000196924;ENSG00000204628;ENSG00000205542","PHF20;HSPA5;DKK3;PSME4;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;RALY;NOTCH2;HNRNPA1;ITM2B;NUMA1;GJA1;LARP1;PTMS;EEF2;CHD3;NAP1L1;FLNA;RACK1;TMSB4X"
"35","GO:0009306","protein secretion","The controlled release of proteins from a cell.","1.47% (6/409)",0.001992088,2.7,"ENSG00000090565;ENSG00000111640;ENSG00000124766;ENSG00000152661;ENSG00000169100;ENSG00000172270","RAB11FIP3;GAPDH;SOX4;GJA1;SLC25A6;BSG"
"36","GO:0009719","response to endogenous stimulus","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism.","0.78% (12/1530)",0.002959507,2.53,"ENSG00000044574;ENSG00000050165;ENSG00000096384;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000142156;ENSG00000152661;ENSG00000155506;ENSG00000166598;ENSG00000167658;ENSG00000172270","HSPA5;DKK3;HSP90AB1;NOTCH2;HNRNPA1;NUMA1;COL6A1;GJA1;LARP1;HSP90B1;EEF2;BSG"
"37","GO:0009888","tissue development","The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure.","0.8% (15/1880)",0.0006366061,3.2,"ENSG00000068878;ENSG00000092841;ENSG00000108518;ENSG00000110400;ENSG00000110492;ENSG00000124766;ENSG00000126247;ENSG00000134250;ENSG00000137497;ENSG00000142156;ENSG00000149257;ENSG00000152661;ENSG00000167658;ENSG00000172270;ENSG00000196924","PSME4;MYL6;PFN1;NECTIN1;MDK;SOX4;CAPNS1;NOTCH2;NUMA1;COL6A1;SERPINH1;GJA1;EEF2;BSG;FLNA"
"38","GO:0009889","regulation of biosynthetic process","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances.","0.55% (22/3976)",0.00381596,2.42,"ENSG00000025293;ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000125970;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000137497;ENSG00000152661;ENSG00000155506;ENSG00000167658;ENSG00000170004;ENSG00000196924;ENSG00000204628;ENSG00000205542","PHF20;HSPA5;DKK3;PSME4;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;RALY;NOTCH2;HNRNPA1;ITM2B;NUMA1;GJA1;LARP1;EEF2;CHD3;FLNA;RACK1;TMSB4X"
"39","GO:0009890","negative regulation of biosynthetic process","Any process that stops, prevents, or reduces the rate of the chemical reactions and pathways resulting in the formation of substances.","0.76% (12/1583)",0.003921856,2.41,"ENSG00000050165;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;GAPDH;SET;HNRNPA2B1;NOTCH2;HNRNPA1;ITM2B;GJA1;LARP1;CHD3;FLNA;RACK1"
"40","GO:0009892","negative regulation of metabolic process","Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism.","0.6% (18/2980)",0.004197506,2.38,"ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000100403;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000149257;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;PSME4;FUS;HSP90AB1;ZC3H7B;GAPDH;SET;HNRNPA2B1;SOX4;NOTCH2;HNRNPA1;ITM2B;SERPINH1;GJA1;LARP1;CHD3;FLNA;RACK1"
"41","GO:0009894","regulation of catabolic process","Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances.","1% (10/1004)",0.001231614,2.91,"ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000126247;ENSG00000152661;ENSG00000155506;ENSG00000196924;ENSG00000204628","PSME4;FUS;HSP90AB1;GAPDH;SET;CAPNS1;GJA1;LARP1;FLNA;RACK1"
"42","GO:0010033","response to organic substance","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus.","0.7% (21/3004)",0.0002077475,3.68,"ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000096384;ENSG00000111640;ENSG00000122566;ENSG00000123416;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000137497;ENSG00000142156;ENSG00000149257;ENSG00000152661;ENSG00000155506;ENSG00000166598;ENSG00000167004;ENSG00000167658;ENSG00000172270;ENSG00000204628;ENSG00000205542","HSPA5;DKK3;PSME4;HSP90AB1;GAPDH;HNRNPA2B1;TUBA1B;SOX4;NOTCH2;HNRNPA1;NUMA1;COL6A1;SERPINH1;GJA1;LARP1;HSP90B1;PDIA3;EEF2;BSG;RACK1;TMSB4X"
"43","GO:0010035","response to inorganic substance","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus.","1.13% (6/531)",0.007140507,2.15,"ENSG00000044574;ENSG00000089280;ENSG00000135486;ENSG00000167658;ENSG00000172270;ENSG00000204628","HSPA5;FUS;HNRNPA1;EEF2;BSG;RACK1"
"44","GO:0010470","regulation of gastrulation","Any process that modulates the rate or extent of gastrulation. Gastrulation is the complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals.","5.71% (2/35)",0.005737065,2.24,"ENSG00000152661;ENSG00000204628","GJA1;RACK1"
"45","GO:0010498","proteasomal protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome.","1.26% (6/476)",0.004224088,2.37,"ENSG00000004897;ENSG00000044574;ENSG00000068878;ENSG00000096384;ENSG00000166598;ENSG00000204628","CDC27;HSPA5;PSME4;HSP90AB1;HSP90B1;RACK1"
"46","GO:0010556","regulation of macromolecule biosynthetic process","Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.59% (22/3705)",0.001458863,2.84,"ENSG00000025293;ENSG00000044574;ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000125970;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000137497;ENSG00000152661;ENSG00000155506;ENSG00000167658;ENSG00000170004;ENSG00000196924;ENSG00000204628;ENSG00000205542","PHF20;HSPA5;DKK3;PSME4;FUS;HSP90AB1;GAPDH;SET;HNRNPA2B1;SOX4;RALY;NOTCH2;HNRNPA1;ITM2B;NUMA1;GJA1;LARP1;EEF2;CHD3;FLNA;RACK1;TMSB4X"
"47","GO:0010558","negative regulation of macromolecule biosynthetic process","Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.81% (12/1486)",0.002316636,2.64,"ENSG00000050165;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;GAPDH;SET;HNRNPA2B1;NOTCH2;HNRNPA1;ITM2B;GJA1;LARP1;CHD3;FLNA;RACK1"
"48","GO:0010605","negative regulation of macromolecule metabolic process","Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.","0.66% (18/2731)",0.001541123,2.81,"ENSG00000050165;ENSG00000068878;ENSG00000089280;ENSG00000096384;ENSG00000100403;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000134250;ENSG00000135486;ENSG00000136156;ENSG00000149257;ENSG00000152661;ENSG00000155506;ENSG00000170004;ENSG00000196924;ENSG00000204628","DKK3;PSME4;FUS;HSP90AB1;ZC3H7B;GAPDH;SET;HNRNPA2B1;SOX4;NOTCH2;HNRNPA1;ITM2B;SERPINH1;GJA1;LARP1;CHD3;FLNA;RACK1"
"49","GO:0010608","posttranscriptional regulation of gene expression","Any process that modulates the frequency, rate or extent of gene expression after the production of an RNA transcript.","1.53% (10/654)",3.865358e-05,4.41,"ENSG00000068878;ENSG00000089280;ENSG00000100403;ENSG00000111640;ENSG00000119335;ENSG00000122566;ENSG00000124766;ENSG00000155506;ENSG00000167658;ENSG00000204628","PSME4;FUS;ZC3H7B;GAPDH;SET;HNRNPA2B1;SOX4;LARP1;EEF2;RACK1"
"50","GO:0010639","negative regulation of organelle organization","Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle.","1.24% (5/404)",0.009722185,2.01,"ENSG00000034510;ENSG00000108518;ENSG00000119335;ENSG00000135486;ENSG00000205542","TMSB10;PFN1;SET;HNRNPA1;TMSB4X"
"51","GO:0010833","telomere maintenance via telomere lengthening","Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins and lengthening the telomeric DNA.","5% (4/80)",0.0001293122,3.89,"ENSG00000096384;ENSG00000118655;ENSG00000122566;ENSG00000135486","HSP90AB1;DCLRE1B;HNRNPA2B1;HNRNPA1"
"52","GO:0010837","regulation of keratinocyte proliferation","Any process that modulates the rate, frequency or extent of keratinocyte proliferation. Keratinocyte proliferation is the multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population.","5.56% (2/36)",0.006062016,2.22,"ENSG00000110492;ENSG00000134250","MDK;NOTCH2"
"53","GO:0010838","positive regulation of keratinocyte proliferation","Any process that increases the rate, frequency or extent of keratinocyte proliferation. Keratinocyte proliferation is the multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population.","15.38% (2/13)",0.0007871072,3.1,"ENSG00000110492;ENSG00000134250","MDK;NOTCH2"
"54","GO:0010941","regulation of cell death","Any process that modulates the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.","0.77% (12/1560)",0.003476881,2.46,"ENSG00000044574;ENSG00000096384;ENSG00000110492;ENSG00000111640;ENSG00000119335;ENSG00000124766;ENSG00000134250;ENSG00000152661;ENSG00000166598;ENSG00000167004;ENSG00000196924;ENSG00000204628","HSPA5;HSP90AB1;MDK;GAPDH;SET;SOX4;NOTCH2;GJA1;HSP90B1;PDIA3;FLNA;RACK1"
